operator_id,operator,year,metric_key,status
hkbn,HKBN,2023,annual_mobile_data_traffic,source_gap_confirmed
hkbn,HKBN,2023,consumer_broadband_customers,source_gap_confirmed
hkbn,HKBN,2023,homes_passed_or_connected,source_gap_confirmed
hkbn,HKBN,2023,mobile_data_dou,source_gap_confirmed
hkbn,HKBN,2023,mobile_postpaid_arpu,source_gap_confirmed
hkbn,HKBN,2023,mobile_postpaid_churn,source_gap_confirmed
hkbn,HKBN,2023,mobile_postpaid_customers,source_gap_confirmed
hkbn,HKBN,2023,total_base_stations,source_gap_confirmed
hkbn,HKBN,2023,total_customers,source_gap_confirmed
hkbn,HKBN,2024,5g_base_stations,source_gap_confirmed
hkbn,HKBN,2024,5g_customers,source_gap_confirmed
hkbn,HKBN,2024,5g_penetration,source_gap_confirmed
hkbn,HKBN,2024,annual_mobile_data_traffic,source_gap_confirmed
hkbn,HKBN,2024,consumer_broadband_customers,available
hkbn,HKBN,2024,homes_passed_or_connected,available
hkbn,HKBN,2024,mobile_data_dou,source_gap_confirmed
hkbn,HKBN,2024,mobile_postpaid_arpu,source_gap_confirmed
hkbn,HKBN,2024,mobile_postpaid_churn,source_gap_confirmed
hkbn,HKBN,2024,mobile_postpaid_customers,source_gap_confirmed
hkbn,HKBN,2024,total_base_stations,source_gap_confirmed
hkbn,HKBN,2024,total_customers,source_gap_confirmed
hkbn,HKBN,2025,5g_base_stations,source_gap_confirmed
hkbn,HKBN,2025,5g_customers,source_gap_confirmed
hkbn,HKBN,2025,5g_penetration,source_gap_confirmed
hkbn,HKBN,2025,annual_mobile_data_traffic,source_gap_confirmed
hkbn,HKBN,2025,consumer_broadband_customers,available
hkbn,HKBN,2025,homes_passed_or_connected,available
hkbn,HKBN,2025,mobile_data_dou,source_gap_confirmed
hkbn,HKBN,2025,mobile_postpaid_arpu,source_gap_confirmed
hkbn,HKBN,2025,mobile_postpaid_churn,source_gap_confirmed
hkbn,HKBN,2025,mobile_postpaid_customers,source_gap_confirmed
